account_id,region,db_instance_identifier,db_name,engine,engine_version,db_instance_class,instance_family,multi_az,storage_type,allocated_storage_gb,max_allocated_storage_gb,storage_encrypted,kms_key_id,publicly_accessible,vpc_id,subnet_group_name,environment,application_name,avg_cpu_30d,avg_freeable_memory_30d_mb,avg_free_storage_gb,instance_create_time,days_since_create,backup_retention_period,latest_restorable_time,rightsizing_action,recommended_instance_class,recommendation_reason,storage_recommendation
508093650048,us-west-2,ms-brokerage-accounts,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.31,1143.80,94.99,2023-06-20 19:26:53,898,1,2025-12-04 19:49:34,Downsize,db.t4g.small,Low CPU (4.3%) but no smaller type available,
508093650048,us-west-2,ms-deal-authorization,,aurora-postgresql,15.12,db.serverless,db,No,aurora,1,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,ms-deal-authorization-public-subnet-group,NonProd,Unknown,13.43,6158.48,,2025-07-12 04:32:50,145,5,,Downsize,db.serverless,Low CPU (13.4%) but no smaller type available,
508093650048,us-west-2,ms-deal-contacts,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.07,1140.78,95.00,2022-06-07 19:43:10,1276,1,2025-12-04 19:49:32,Downsize,db.t4g.small,Low CPU (4.1%) but no smaller type available,
508093650048,us-west-2,ms-deal-escrows,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.27,1137.69,95.01,2022-06-07 19:43:05,1276,1,2025-12-04 19:49:36,Downsize,db.t4g.small,Low CPU (4.3%) but no smaller type available,
508093650048,us-west-2,ms-deal-kyc,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.35,1125.73,94.99,2023-07-12 14:33:58,876,1,2025-12-04 19:49:33,Downsize,db.t4g.small,Low CPU (4.3%) but no smaller type available,
508093650048,us-west-2,ms-deal-overview,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.32,1143.00,95.01,2022-11-16 21:49:29,1113,1,2025-12-04 19:49:32,Downsize,db.t4g.small,Low CPU (4.3%) but no smaller type available,
508093650048,us-west-2,ms-deal-shareholder,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.41,1138.95,95.00,2022-07-21 18:13:43,1232,1,2025-12-04 19:49:33,Downsize,db.t4g.small,Low CPU (4.4%) but no smaller type available,
508093650048,us-west-2,ms-deal-timeline,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.15,1141.47,94.98,2022-06-07 19:42:45,1276,1,2025-12-04 19:49:35,Downsize,db.t4g.small,Low CPU (4.1%) but no smaller type available,
508093650048,us-west-2,ms-deal-wire-instructions,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.24,1142.91,95.02,2023-09-25 17:49:51,801,1,2025-12-04 19:49:34,Downsize,db.t4g.small,Low CPU (4.2%) but no smaller type available,
508093650048,us-west-2,ms-internal-admin,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.12,1139.53,95.02,2023-11-20 16:28:15,745,1,2025-12-04 19:49:36,Downsize,db.t4g.small,Low CPU (4.1%) but no smaller type available,
508093650048,us-west-2,ms-vendor-payments,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.21,1138.03,95.00,2023-09-28 18:00:28,798,1,2025-12-04 19:49:30,Downsize,db.t4g.small,Low CPU (4.2%) but no smaller type available,
508093650048,us-west-2,openfga,,aurora-postgresql,15.12,db.serverless,db,No,aurora,1,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,openfga-public-subnet-group,NonProd,Unknown,14.11,6172.02,,2025-04-24 20:03:30,223,5,,Downsize,db.serverless,Low CPU (14.1%) but no smaller type available,
508093650048,us-west-2,services-bank-payments,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.17,1133.33,94.98,2022-07-01 15:37:20,1252,1,2025-12-04 19:49:30,Downsize,db.t4g.small,Low CPU (4.2%) but no smaller type available,
508093650048,us-west-2,sharp,,postgres,13.20,db.t4g.medium,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.39,3036.95,94.99,2023-07-21 19:33:36,867,1,2025-12-04 19:49:31,Downsize,db.t4g.medium,Low CPU (4.4%) but no smaller type available,
508093650048,us-west-2,shield-psql,,postgres,11.22-rds.20250508,db.t3.small,db.t3,No,gp2,20,1000,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,Prod,Unknown,5.33,1148.69,17.08,2021-09-21 17:59:47,1535,7,2025-12-04 19:49:34,Downsize,db.t3.micro,Low CPU utilization (5.3%),Consider converting gp2→gp3
508093650048,us-west-2,utilities,,postgres,13.20,db.t4g.small,db.t4g,No,gp3,100,0,Yes,arn:aws:kms:us-west-2:508093650048:key/423ffa90-a748-4f56-a942-2ac3b6ca9478,No,vpc-038013c189bd7dcff,db-subnet-group-qa,NonProd,Unknown,4.17,1140.21,95.04,2023-12-13 12:01:50,722,1,2025-12-04 19:49:36,Downsize,db.t4g.small,Low CPU (4.2%) but no smaller type available,
