account_id,region,volume_id,volume_name,environment,volume_type,size_gb,iops_provisioned,throughput_mbps,state,is_attached,attached_instance_id,attached_instance_name,attachment_device,volume_classification,latest_snapshot_id,latest_snapshot_time,days_since_last_snapshot,encrypted,kms_key_id,multi_attach_enabled,rightsizing_recommendation
145462881720,us-east-1,vol-04c8b57c4a5eaf8d5,qa-eks134-ng-1,Prod,gp3,100,3000,125,in-use,Yes,i-0f6ac3060fbf33ded,qa-eks134-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-05b66c3de47b16147,cortado-qa-eks-134-dynamic-pvc-ff4b091e-b677-41f0-8b48-9ffdded82f8d,Prod,gp2,1,100,0,available,No,,,,Unattached,,,,No,,No,Convert gp2→gp3
145462881720,us-east-1,vol-0a80fe55cc6fb8bdd,staging-eks134-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-07ab68f4064ad39e6,staging-eks134-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-024a8ff5e960a66d9,cortado-staging-eks-129-dynamic-pvc-a7d0f75f-0fa1-4e5f-ad7e-b5cd4e215488,Prod,gp3,1,3000,125,available,No,,,,Unattached,,,,No,,No,Keep as is
145462881720,us-east-1,vol-00f89424474cc6067,,Prod,gp3,1,3000,125,in-use,Yes,i-0bd05d372b13cedcf,staging-eks134-ng-2,/dev/xvdaa,Data/External,,,,No,,No,Keep as is
145462881720,us-east-1,vol-01cb720fb3406095e,,Prod,gp2,8,100,0,in-use,Yes,i-0283c8394b7dac06e,qa-bastion-node,/dev/xvda,Root/Internal,,,,No,,No,Convert gp2→gp3
145462881720,us-east-1,vol-060202851d542838a,cortado-qa-eks-134-dynamic-pvc-1aa836a7-7288-45f0-b626-5f09f50aac59,Prod,gp3,1,3000,125,in-use,Yes,i-0348f9a312b0d6b7f,qa-eks134-ng-2,/dev/xvdaa,Data/External,,,,No,,No,Keep as is
145462881720,us-east-1,vol-0d15d87c8526dbc53,staging-eks128-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-0fc141347c79d5891,staging-eks128-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-0d085c9c84126d8d1,staging-eks128-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-02cb11efbaf965a79,staging-eks128-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-05d5fdcfa29f8a8f6,cortado-staging-eks-129-dynamic-pvc-27b91ad7-0276-49b7-8206-cba1925ac8ae,Prod,gp2,10,100,0,available,No,,,,Unattached,,,,No,,No,Convert gp2→gp3
145462881720,us-east-1,vol-0e0ca3fe500132788,staging-eks128-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-01c61377f5a00d644,staging-eks128-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-05ed5188b05d66d60,qa-eks134-ng-1,Prod,gp3,100,3000,125,in-use,Yes,i-0f2982411e4b294a0,qa-eks134-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-0927639c0fb605c3b,staging-eks134-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-06afd90c87e23902d,staging-eks134-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-08671c4ff39536ad0,staging-eks128-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-081452c5861de024c,staging-eks128-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-092c87636f8fd2f70,,Prod,gp3,5,3000,125,in-use,Yes,i-036ab030dad3a4eb3,staging-eks134-ng-1,/dev/xvdaa,Data/External,,,,No,,No,Keep as is
145462881720,us-east-1,vol-08248be0c3c6dfa4a,,Prod,gp3,200,3000,150,in-use,Yes,i-0a8c6d3da7058346a,staging-muhimbi-node-1,/dev/sda1,Root/Internal,,,,No,,No,Keep as is
145462881720,us-east-1,vol-07715316b19ac56ca,staging-eks134-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-0ca44038269905693,staging-eks134-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-002cfaa81889d290d,,Prod,gp3,1,3000,125,in-use,Yes,i-0ce3ab3dcbd8f6c4d,staging-eks128-ng-1,/dev/xvdaa,Data/External,,,,No,,No,Keep as is
145462881720,us-east-1,vol-004e4a2b189535f4c,staging-eks128-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-0ef7183c1be371ffa,staging-eks128-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-033ad621f7163974c,cortado-dev-eks-129-dynamic-pvc-6cce18aa-032c-4a9d-91d1-4f0b0adffbf7,Prod,gp3,1,3000,125,available,No,,,,Unattached,,,,No,,No,Keep as is
145462881720,us-east-1,vol-003cf09021041b59d,qa-eks134-ng-1,Prod,gp3,100,3000,125,in-use,Yes,i-00dff438dd3d46e25,qa-eks134-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-0d8197f4a4b807def,qa-eks134-ng-2,Prod,gp3,100,3000,125,in-use,Yes,i-085e3df618384660a,qa-eks134-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-059d279eb01d2cbe1,cortado-staging-eks-129-dynamic-pvc-1ba332f1-64d3-4114-b4a1-b03a3f07774c,Prod,gp2,5,100,0,available,No,,,,Unattached,,,,No,,No,Convert gp2→gp3
145462881720,us-east-1,vol-0aad693835245b63f,staging-eks128-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-0ce3ab3dcbd8f6c4d,staging-eks128-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-0dd835556acc410dd,,Prod,gp3,10,3000,125,in-use,Yes,i-06afd90c87e23902d,staging-eks134-ng-2,/dev/xvdaa,Data/External,,,,No,,No,Keep as is
145462881720,us-east-1,vol-0554ea94097ef9f12,qa-eks134-ng-2,Prod,gp3,100,3000,125,in-use,Yes,i-0348f9a312b0d6b7f,qa-eks134-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-011d5906001fb3f34,staging-eks134-ng-2,Prod,gp3,200,3000,125,in-use,Yes,i-0bd05d372b13cedcf,staging-eks134-ng-2,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-0cf987fe2f7959489,staging-eks134-ng-1,Prod,gp3,200,3000,125,in-use,Yes,i-02bbb85092fa63213,staging-eks134-ng-1,/dev/xvda,Root/Internal,,,,Yes,arn:aws:kms:us-east-1:145462881720:key/b2b86315-d523-4f82-a171-283b4266eaaa,No,Keep as is
145462881720,us-east-1,vol-03f0eac98f749b142,cortado-qa-eks-134-dynamic-pvc-3e8aff4e-7223-4465-a5b7-d6329099345f,Prod,gp2,1,100,0,in-use,Yes,i-03db3450af02422ce,qa-eks134-ng-2,/dev/xvdaa,Data/External,,,,No,,No,Convert gp2→gp3
145462881720,us-east-2,vol-0408c09d46ab4456d,,Prod,gp2,100,300,0,in-use,Yes,i-08c2ceb28ae89d460,,/dev/sda1,Root/Internal,,,,No,,No,Convert gp2→gp3
