account_id,region,instance_id,instance_name,environment,state,platform,instance_type,instance_family,vcpu_count,cpu_architecture,launch_time,days_since_launch,root_volume_size_gb,root_volume_type,has_instance_store,private_ips,public_ip,subnet_id,vpc_id,security_group_ids,autoscaling_group_name,avg_cpu_30d,cpu_data_points_count_30d,purchase_option,rightsizing_action,recommended_instance_type,recommendation_reason,ami_id,ami_name,ami_description,ami_creation_date,ami_age_days,ami_owner_id,ami_owner_alias,ami_platform,ami_platform_details,ami_architecture,ami_virtualization_type,ami_hypervisor,ami_state,ami_image_type,ami_root_device_type,ami_root_device_name,ami_sriov_net_support,ami_ena_support,ami_tpm_support,ami_boot_mode,ami_imds_support,ami_deprecation_time,ami_is_public,ami_category,ami_security_risk_level,ami_security_risk_reasons,ami_compliance_status,ami_update_recommendation,ami_block_device_count,ami_block_devices_details,ami_tags_count,ami_tags_details,ami_usage_operation,ami_image_location
15815251546,us-west-2,i-01f969271b616f6fc,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 18:03:00,8,20,gp2,No,"10.3.46.213,10.3.46.57,10.3.47.72",,subnet-04c7806de3a0a56a8,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,9.06,195,OnDemand,Downsize,t3.large,Low CPU utilization (9.1%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-0541059c73a9a2a7c,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 16:50:31,8,20,gp2,No,"10.3.41.61,10.3.41.62",,subnet-04c7806de3a0a56a8,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,7.41,196,OnDemand,Downsize,t3.large,Low CPU utilization (7.4%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-0de20046e4bd1947f,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-12-02 06:59:07,2,20,gp2,No,"10.3.40.119,10.3.45.106",,subnet-04c7806de3a0a56a8,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,11.51,62,OnDemand,Downsize,t3.large,Low CPU utilization (11.5%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-07634416c1173ecc3,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 16:59:06,8,20,gp2,No,"10.3.10.37,10.3.10.106,10.3.10.200",,subnet-0ea49af329a23159c,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,13.68,196,OnDemand,Downsize,t3.large,Low CPU utilization (13.7%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-089780871eec0062f,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 17:12:22,8,20,gp2,No,"10.3.13.182,10.3.9.72,10.3.9.187",,subnet-0ea49af329a23159c,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,14.7,195,OnDemand,Downsize,t3.large,Low CPU utilization (14.7%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-016cb37dcc444d6c8,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 16:48:22,8,20,gp2,No,"10.3.15.157,10.3.14.44,10.3.10.0",,subnet-0ea49af329a23159c,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,7.5,196,OnDemand,Downsize,t3.large,Low CPU utilization (7.5%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-016d1985a8c9fd309,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 17:06:37,8,20,gp2,No,"10.3.11.207,10.3.11.65",,subnet-0ea49af329a23159c,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,9.49,195,OnDemand,Downsize,t3.large,Low CPU utilization (9.5%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-0ca40a35dca2fc0fe,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 17:09:29,8,20,gp2,No,"10.3.13.220,10.3.14.152",,subnet-0ea49af329a23159c,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,8.14,195,OnDemand,Downsize,t3.large,Low CPU utilization (8.1%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-03addc36fd668bc75,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 17:19:34,8,20,gp2,No,"10.3.27.35,10.3.27.97",,subnet-067067da130c8ddf8,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,7.91,195,OnDemand,Downsize,t3.large,Low CPU utilization (7.9%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-0334302cd7bc6d029,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 17:55:50,8,20,gp2,No,"10.3.29.226,10.3.28.149,10.3.31.101",,subnet-067067da130c8ddf8,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,11.56,194,OnDemand,Downsize,t3.large,Low CPU utilization (11.6%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-08eed67de7c5ac878,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 17:26:33,8,20,gp2,No,"10.3.30.19,10.3.29.85,10.3.27.129",,subnet-067067da130c8ddf8,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,10.79,195,OnDemand,Downsize,t3.large,Low CPU utilization (10.8%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-0a38d8401e2345fde,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 16:45:08,8,20,gp2,No,"10.3.60.139,10.3.62.199,10.3.57.70",,subnet-08158886f60e32e8e,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,11.1,196,OnDemand,Downsize,t3.large,Low CPU utilization (11.1%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-00f57f90a67b140ff,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 16:45:08,8,20,gp2,No,"10.3.58.233,10.3.60.174",,subnet-08158886f60e32e8e,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,9.67,196,OnDemand,Downsize,t3.large,Low CPU utilization (9.7%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-063df98b6c1d9623d,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 19:39:15,8,20,gp2,No,"10.3.56.13,10.3.58.20,10.3.61.56",,subnet-08158886f60e32e8e,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,10.61,193,OnDemand,Downsize,t3.large,Low CPU utilization (10.6%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
15815251546,us-west-2,i-08ff157ab5c8a81ea,,Prod,running,Linux/Unix,t3.xlarge,t3,4,x86_64,2025-11-26 19:49:07,8,20,gp2,No,"10.3.61.64,10.3.57.136,10.3.61.1",,subnet-08158886f60e32e8e,vpc-0b045a37ce0d8209a,"sg-0e9f7f85562c65232,sg-049d38ca6c81c6163",eks-prod-nodes-21-t3-xlarge-eeca8fdf-46dd-34be-b68b-ffc78390fe3f,9.15,193,OnDemand,Downsize,t3.large,Low CPU utilization (9.2%),Unknown,Could not retrieve AMI ID,Could not retrieve AMI ID,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Unknown,Unknown,False,Unknown,Unknown,Could not retrieve AMI ID,Unknown,Could not retrieve AMI ID,0,Unknown,0,Unknown,Unknown,Unknown
