account_id,region,instance_id,instance_name,environment,state,platform,instance_type,instance_family,vcpu_count,cpu_architecture,launch_time,days_since_launch,root_volume_size_gb,root_volume_type,has_instance_store,private_ips,public_ip,subnet_id,vpc_id,security_group_ids,autoscaling_group_name,avg_cpu_30d,cpu_data_points_count_30d,purchase_option,rightsizing_action,recommended_instance_type,recommendation_reason
145462881720,us-east-1,i-01c61377f5a00d644,staging-eks128-ng-1,Prod,running,Linux/Unix,c4.2xlarge,c4,8,x86_64,2025-01-09 21:04:59,328,200,gp3,No,"10.0.70.169,10.0.93.55",,subnet-02f135b3a37e62728,vpc-0a4a0a0a4988653fc,"sg-0ff2f447ad547ad1a,sg-08195448a3766d145,sg-0e0f9059b00c65a78",eks-staging-eks128-ng-1-2023100220042309610000001a-70c578fe-f324-6e2c-1cc9-7ec3ba3c0d0f,1.76,720,OnDemand,Downsize,c4.xlarge,Low CPU utilization (1.8%)
145462881720,us-east-1,i-077e8fd7cca869147,staging-eks128-ng-1,Prod,running,Linux/Unix,c4.2xlarge,c4,8,x86_64,2025-02-26 16:36:00,281,200,gp3,No,"10.0.128.227,10.0.172.253",,subnet-07ef52b50e5ceec5d,vpc-0a4a0a0a4988653fc,"sg-0ff2f447ad547ad1a,sg-08195448a3766d145,sg-0e0f9059b00c65a78",eks-staging-eks128-ng-1-2023100220042309610000001a-70c578fe-f324-6e2c-1cc9-7ec3ba3c0d0f,2.01,720,OnDemand,Downsize,c4.xlarge,Low CPU utilization (2.0%)
145462881720,us-east-1,i-02cb11efbaf965a79,staging-eks128-ng-1,Prod,running,Linux/Unix,c4.2xlarge,c4,8,x86_64,2025-02-16 10:08:34,291,200,gp3,No,"10.0.68.205,10.0.85.7",,subnet-02f135b3a37e62728,vpc-0a4a0a0a4988653fc,"sg-0ff2f447ad547ad1a,sg-08195448a3766d145,sg-0e0f9059b00c65a78",eks-staging-eks128-ng-1-2023100220042309610000001a-70c578fe-f324-6e2c-1cc9-7ec3ba3c0d0f,1.62,720,OnDemand,Downsize,c4.xlarge,Low CPU utilization (1.6%)
145462881720,us-east-1,i-00dff438dd3d46e25,qa-eks134-ng-1,Prod,running,Linux/Unix,t3.medium,t3,2,x86_64,2025-10-22 12:39:48,43,100,gp3,No,"10.0.114.95,10.0.84.18,10.0.124.249",,subnet-046b3cce610319ea4,vpc-01282ac99e67887c4,"sg-0c1f91fa7c784c669,sg-085c987507c7285bc",eks-qa-eks134-ng-1-2025102212390232430000000e-dccd05f7-0840-53d1-b3f4-e87329888198,3.94,720,OnDemand,Downsize,t3.small,Low CPU utilization (3.9%)
145462881720,us-east-1,i-03db3450af02422ce,qa-eks134-ng-2,Prod,running,Linux/Unix,t3.medium,t3,2,x86_64,2025-10-22 12:40:14,43,100,gp3,No,"10.0.96.69,10.0.101.34,10.0.121.192",,subnet-046b3cce610319ea4,vpc-01282ac99e67887c4,"sg-0889637b7aad84273,sg-085c987507c7285bc",eks-qa-eks134-ng-2-20251022123902324400000010-a4cd05f7-0846-a268-60e7-056c2c308f21,3.61,720,OnDemand,Downsize,t3.small,Low CPU utilization (3.6%)
145462881720,us-east-1,i-0da3b49b961a43a11,staging-eks134-ng-1,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:03,37,200,gp3,No,"10.0.117.5,10.0.118.128",,subnet-02f135b3a37e62728,vpc-0a4a0a0a4988653fc,"sg-09046fe665c37be8e,sg-0e0f9059b00c65a78,sg-093047151623471f1",eks-staging-eks134-ng-1-2025102803052045220000000e-02cd1463-7dc5-fdfb-b87c-612b836fa524,0.81,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (0.8%)
145462881720,us-east-1,i-0bd05d372b13cedcf,staging-eks134-ng-2,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:05,37,200,gp3,No,"10.0.106.203,10.0.76.192",,subnet-02f135b3a37e62728,vpc-0a4a0a0a4988653fc,"sg-0fb7c55a40e5f4f9b,sg-093047151623471f1,sg-0351c852fe369f9cc",eks-staging-eks134-ng-2-2025102803052045190000000c-2acd1463-7dc7-4a52-4e50-25b8e130fc48,0.81,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (0.8%)
145462881720,us-east-1,i-0ca44038269905693,staging-eks134-ng-2,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:04,37,200,gp3,No,"10.0.182.113,10.0.159.227",,subnet-07ef52b50e5ceec5d,vpc-0a4a0a0a4988653fc,"sg-0fb7c55a40e5f4f9b,sg-093047151623471f1,sg-0351c852fe369f9cc",eks-staging-eks134-ng-2-2025102803052045190000000c-2acd1463-7dc7-4a52-4e50-25b8e130fc48,0.70,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (0.7%)
145462881720,us-east-1,i-06afd90c87e23902d,staging-eks134-ng-2,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:04,37,200,gp3,No,"10.0.191.108,10.0.154.98",,subnet-07ef52b50e5ceec5d,vpc-0a4a0a0a4988653fc,"sg-0fb7c55a40e5f4f9b,sg-093047151623471f1,sg-0351c852fe369f9cc",eks-staging-eks134-ng-2-2025102803052045190000000c-2acd1463-7dc7-4a52-4e50-25b8e130fc48,0.68,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (0.7%)
145462881720,us-east-1,i-085e3df618384660a,qa-eks134-ng-2,Prod,running,Linux/Unix,t3.medium,t3,2,x86_64,2025-10-22 12:40:14,43,100,gp3,No,"10.0.24.111,10.0.10.67,10.0.11.224",,subnet-0397bc75bcd885275,vpc-01282ac99e67887c4,"sg-0889637b7aad84273,sg-085c987507c7285bc",eks-qa-eks134-ng-2-20251022123902324400000010-a4cd05f7-0846-a268-60e7-056c2c308f21,3.36,720,OnDemand,Downsize,t3.small,Low CPU utilization (3.4%)
145462881720,us-east-1,i-00486f4390510fddc,staging-eks134-ng-2,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:04,37,200,gp3,No,"10.0.55.225,10.0.61.33",,subnet-0caeec991303eb698,vpc-0a4a0a0a4988653fc,"sg-0fb7c55a40e5f4f9b,sg-093047151623471f1,sg-0351c852fe369f9cc",eks-staging-eks134-ng-2-2025102803052045190000000c-2acd1463-7dc7-4a52-4e50-25b8e130fc48,0.75,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (0.7%)
145462881720,us-east-1,i-076a5ffa88a0c5352,staging-eks134-ng-2,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:04,37,200,gp3,No,"10.0.19.153,10.0.8.161",,subnet-0caeec991303eb698,vpc-0a4a0a0a4988653fc,"sg-0fb7c55a40e5f4f9b,sg-093047151623471f1,sg-0351c852fe369f9cc",eks-staging-eks134-ng-2-2025102803052045190000000c-2acd1463-7dc7-4a52-4e50-25b8e130fc48,0.71,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (0.7%)
145462881720,us-east-1,i-0348f9a312b0d6b7f,qa-eks134-ng-2,Prod,running,Linux/Unix,t3.medium,t3,2,x86_64,2025-10-22 12:40:14,43,100,gp3,No,"10.0.163.56,10.0.129.115,10.0.189.102",,subnet-0072e42a2c446f0c6,vpc-01282ac99e67887c4,"sg-0889637b7aad84273,sg-085c987507c7285bc",eks-qa-eks134-ng-2-20251022123902324400000010-a4cd05f7-0846-a268-60e7-056c2c308f21,4.34,720,OnDemand,Downsize,t3.small,Low CPU utilization (4.3%)
145462881720,us-east-1,i-0f6ac3060fbf33ded,qa-eks134-ng-1,Prod,running,Linux/Unix,t3.medium,t3,2,x86_64,2025-10-22 12:39:48,43,100,gp3,No,"10.0.187.6,10.0.172.114",,subnet-0072e42a2c446f0c6,vpc-01282ac99e67887c4,"sg-0c1f91fa7c784c669,sg-085c987507c7285bc",eks-qa-eks134-ng-1-2025102212390232430000000e-dccd05f7-0840-53d1-b3f4-e87329888198,3.19,720,OnDemand,Downsize,t3.small,Low CPU utilization (3.2%)
145462881720,us-east-1,i-02bbb85092fa63213,staging-eks134-ng-1,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:03,37,200,gp3,No,"10.0.136.250,10.0.148.1",,subnet-07ef52b50e5ceec5d,vpc-0a4a0a0a4988653fc,"sg-09046fe665c37be8e,sg-0e0f9059b00c65a78,sg-093047151623471f1",eks-staging-eks134-ng-1-2025102803052045220000000e-02cd1463-7dc5-fdfb-b87c-612b836fa524,0.74,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (0.7%)
145462881720,us-east-1,i-036ab030dad3a4eb3,staging-eks134-ng-1,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:03,37,200,gp3,No,"10.0.140.188,10.0.131.33",,subnet-07ef52b50e5ceec5d,vpc-0a4a0a0a4988653fc,"sg-09046fe665c37be8e,sg-0e0f9059b00c65a78,sg-093047151623471f1",eks-staging-eks134-ng-1-2025102803052045220000000e-02cd1463-7dc5-fdfb-b87c-612b836fa524,0.68,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (0.7%)
145462881720,us-east-1,i-0f2982411e4b294a0,qa-eks134-ng-1,Prod,running,Linux/Unix,t3.medium,t3,2,x86_64,2025-10-22 12:39:48,43,100,gp3,No,"10.0.43.145,10.0.50.224,10.0.37.32",,subnet-0397bc75bcd885275,vpc-01282ac99e67887c4,"sg-0c1f91fa7c784c669,sg-085c987507c7285bc",eks-qa-eks134-ng-1-2025102212390232430000000e-dccd05f7-0840-53d1-b3f4-e87329888198,6.00,720,OnDemand,Downsize,t3.small,Low CPU utilization (6.0%)
145462881720,us-east-1,i-07ab68f4064ad39e6,staging-eks134-ng-1,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:03,37,200,gp3,No,"10.0.53.226,10.0.38.34",,subnet-0caeec991303eb698,vpc-0a4a0a0a4988653fc,"sg-09046fe665c37be8e,sg-0e0f9059b00c65a78,sg-093047151623471f1",eks-staging-eks134-ng-1-2025102803052045220000000e-02cd1463-7dc5-fdfb-b87c-612b836fa524,1.15,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (1.2%)
145462881720,us-east-1,i-0f800f69a08ca6f43,staging-eks134-ng-1,Prod,running,Linux/Unix,c6i.2xlarge,c6i,8,x86_64,2025-10-28 03:06:03,37,200,gp3,No,"10.0.27.137,10.0.25.161",,subnet-0caeec991303eb698,vpc-0a4a0a0a4988653fc,"sg-09046fe665c37be8e,sg-0e0f9059b00c65a78,sg-093047151623471f1",eks-staging-eks134-ng-1-2025102803052045220000000e-02cd1463-7dc5-fdfb-b87c-612b836fa524,0.77,720,OnDemand,Downsize,c6i.xlarge,Low CPU utilization (0.8%)
145462881720,us-east-2,i-08c2ceb28ae89d460,,Prod,running,Linux/Unix,t2.micro,t2,1,x86_64,2022-11-07 18:55:15,1123,100,gp2,No,172.31.42.240,18.221.110.65,subnet-0861324ad3881ba5a,vpc-0e6686fc58fd8f401,sg-09f9eb741ead92155,,0.17,720,OnDemand,Downsize,t2.nano,Low CPU utilization (0.2%)
